protein_1,protein_2,label
511145.b0659,511145.b0826,0
511145.b1940,511145.b4174,0
511145.b3235,511145.b3357,0
511145.b2610,511145.b3462,0
511145.b2146,511145.b3341,0
511145.b2698,511145.b3178,0
511145.b0637,511145.b2905,0
511145.b1261,511145.b3308,0
511145.b0637,511145.b3115,0
511145.b2573,511145.b3030,0
511145.b1083,511145.b2213,0
511145.b1136,511145.b3454,0
511145.b1823,511145.b2780,0
511145.b2698,511145.b3452,0
511145.b0728,511145.b3311,0
511145.b2130,511145.b3300,0
511145.b0954,511145.b2114,0
511145.b1263,511145.b2526,0
511145.b3303,511145.b3476,0
511145.b2282,511145.b2440,0
511145.b0430,511145.b3270,0
511145.b1846,511145.b4173,0
511145.b1236,511145.b3995,0
511145.b1467,511145.b2028,0
511145.b3251,511145.b3960,0
511145.b1948,511145.b3734,0
511145.b2599,511145.b3635,0
511145.b1925,511145.b4122,0
511145.b2511,511145.b3887,0
511145.b2533,511145.b3297,0
511145.b0144,511145.b2500,0
511145.b2023,511145.b3282,0
511145.b3256,511145.b3406,0
511145.b2678,511145.b3228,0
511145.b0857,511145.b3317,0
511145.b0750,511145.b1887,0
511145.b2147,511145.b3208,0
511145.b0653,511145.b4142,0
511145.b1476,511145.b2411,0
511145.b1363,511145.b1683,0
511145.b0779,511145.b2424,0
511145.b0173,511145.b4203,0
511145.b0032,511145.b3183,0
511145.b0588,511145.b3343,0
511145.b0472,511145.b3941,0
511145.b3185,511145.b3195,0
511145.b1212,511145.b2780,0
511145.b1226,511145.b2699,0
511145.b1260,511145.b1983,0
511145.b2812,511145.b3300,0
511145.b1633,511145.b3208,0
511145.b2552,511145.b2614,0
511145.b1415,511145.b3191,0
511145.b0680,511145.b2330,0
511145.b0424,511145.b0839,0
511145.b0930,511145.b1091,0
511145.b0042,511145.b2968,0
511145.b2147,511145.b3310,0
511145.b2411,511145.b3304,0
511145.b0197,511145.b4203,0
511145.b2507,511145.b2747,0
511145.b1260,511145.b3314,0
511145.b0694,511145.b3282,0
511145.b0173,511145.b3146,0
511145.b2496,511145.b2533,0
511145.b1940,511145.b2221,0
511145.b1117,511145.b2509,0
511145.b0736,511145.b1682,0
511145.b0610,511145.b3314,0
511145.b0398,511145.b2780,0
511145.b1858,511145.b3311,0
511145.b0420,511145.b2610,0
511145.b2061,511145.b4161,0
511145.b0881,511145.b3960,0
511145.b0032,511145.b0173,0
511145.b3213,511145.b3887,0
511145.b1882,511145.b2677,0
511145.b2061,511145.b2747,0
511145.b1852,511145.b3185,0
511145.b1207,511145.b2573,0
511145.b1861,511145.b3960,0
511145.b2533,511145.b2719,0
511145.b0178,511145.b1889,0
511145.b1714,511145.b2029,0
511145.b2614,511145.b4202,0
511145.b3236,511145.b3641,0
511145.b1922,511145.b3738,0
511145.b2234,511145.b3425,0
511145.b0812,511145.b3936,0
511145.b2029,511145.b3560,0
511145.b0023,511145.b0199,0
511145.b0145,511145.b3566,0
511145.b1089,511145.b2079,0
511145.b1716,511145.b4170,0
511145.b1859,511145.b3316,0
511145.b0492,511145.b1516,0
511145.b2029,511145.b2747,0
511145.b1719,511145.b1807,0
511145.b0907,511145.b1714,0
511145.b1683,511145.b2892,0
511145.b0431,511145.b1858,0
511145.b3868,511145.b4098,0
511145.b0093,511145.b4043,0
511145.b0857,511145.b3733,0
511145.b2278,511145.b3345,0
511145.b1131,511145.b3781,0
511145.b2837,511145.b3186,0
511145.b2458,511145.b3985,0
511145.b0881,511145.b3895,0
511145.b0420,511145.b3206,0
511145.b0398,511145.b3887,0
511145.b3213,511145.b4155,0
511145.b2677,511145.b3058,0
511145.b1363,511145.b3321,0
511145.b3152,511145.b3641,0
511145.b2496,511145.b3294,0
511145.b2310,511145.b3295,0
511145.b2566,511145.b3247,0
511145.b1260,511145.b3919,0
511145.b1712,511145.b2195,0
511145.b0104,511145.b0727,0
511145.b0149,511145.b0884,0
511145.b0333,511145.b3345,0
511145.b0811,511145.b1922,0
511145.b0884,511145.b2213,0
511145.b0090,511145.b0907,0
511145.b2129,511145.b3811,0
511145.b0168,511145.b1129,0
511145.b1976,511145.b2079,0
511145.b1091,511145.b4168,0
511145.b0104,511145.b2565,0
511145.b0857,511145.b2440,0
511145.b2620,511145.b3917,0
511145.b0173,511145.b3301,0
511145.b3035,511145.b3644,0
511145.b0383,511145.b1094,0
511145.b0733,511145.b3318,0
511145.b0750,511145.b2960,0
511145.b1914,511145.b3059,0
511145.b3025,511145.b3297,0
511145.b0015,511145.b3887,0
511145.b2780,511145.b3781,0
511145.b1095,511145.b2476,0
511145.b0659,511145.b0720,0
511145.b0736,511145.b2894,0
511145.b2235,511145.b2961,0
511145.b2614,511145.b3506,0
511145.b0659,511145.b3458,0
511145.b0454,511145.b0907,0
511145.b0091,511145.b3734,0
511145.b0032,511145.b0144,0
511145.b2616,511145.b3981,0
511145.b0431,511145.b3836,0
511145.b3092,511145.b3833,0
511145.b0143,511145.b1000,0
511145.b2441,511145.b3176,0
511145.b2153,511145.b3731,0
511145.b0429,511145.b3735,0
511145.b0071,511145.b3208,0
511145.b2424,511145.b2891,0
511145.b1117,511145.b3738,0
511145.b2917,511145.b3315,0
511145.b0933,511145.b3458,0
511145.b0051,511145.b2061,0
511145.b3318,511145.b3809,0
511145.b0166,511145.b1204,0
511145.b0222,511145.b0713,0
511145.b2423,511145.b3869,0
511145.b3836,511145.b4154,0
511145.b0933,511145.b3296,0
511145.b3230,511145.b3407,0
511145.b1608,511145.b2179,0
511145.b0948,511145.b1859,0
511145.b0779,511145.b3425,0
511145.b1207,511145.b2894,0
511145.b0930,511145.b3839,0
511145.b0812,511145.b1861,0
511145.b3636,511145.b3778,0
511145.b0133,511145.b3732,0
511145.b0180,511145.b2556,0
511145.b2023,511145.b3384,0
511145.b0869,511145.b1922,0
511145.b2167,511145.b2620,0
511145.b1623,511145.b3328,0
511145.b0634,511145.b3559,0
511145.b2676,511145.b3019,0
511145.b1683,511145.b2511,0
511145.b2521,511145.b3982,0
511145.b1102,511145.b3309,0
511145.b1557,511145.b1942,0
511145.b2061,511145.b3189,0
511145.b2153,511145.b2282,0
511145.b0428,511145.b4245,0
511145.b1099,511145.b1860,0
511145.b0710,511145.b3295,0
511145.b0634,511145.b1135,0
511145.b3304,511145.b3359,0
511145.b0884,511145.b3357,0
511145.b1913,511145.b3307,0
511145.b1861,511145.b4143,0
511145.b0893,511145.b3181,0
511145.b1274,511145.b3425,0
511145.b0892,511145.b1716,0
511145.b3728,511145.b3942,0
511145.b0133,511145.b2747,0
511145.b1079,511145.b2222,0
511145.b0104,511145.b1135,0
511145.b1858,511145.b3917,0
511145.b0407,511145.b2281,0
511145.b2573,511145.b3311,0
511145.b1133,511145.b3463,0
511145.b2323,511145.b3307,0
511145.b3701,511145.b3839,0
511145.b2530,511145.b2741,0
511145.b2061,511145.b3315,0
511145.b0879,511145.b3304,0
511145.b0654,511145.b3857,0
511145.b0990,511145.b2508,0
511145.b0197,511145.b2239,0
511145.b2477,511145.b3307,0
511145.b0856,511145.b4168,0
511145.b0015,511145.b0912,0
511145.b1135,511145.b3177,0
511145.b3973,511145.b4187,0
511145.b0832,511145.b3259,0
511145.b0032,511145.b0172,0
511145.b2781,511145.b3176,0
511145.b3307,511145.b4467,0
511145.b1363,511145.b2750,0
511145.b0081,511145.b0168,0
511145.b3011,511145.b3328,0
511145.b1129,511145.b3724,0
511145.b2762,511145.b3064,0
511145.b0420,511145.b3986,0
511145.b1082,511145.b1712,0
511145.b0895,511145.b2177,0
511145.b2017,511145.b3359,0
511145.b3359,511145.b3986,0
511145.b0168,511145.b4000,0
511145.b0067,511145.b4202,0
511145.b1221,511145.b3699,0
511145.b2367,511145.b4142,0
511145.b3568,511145.b3726,0
511145.b1261,511145.b3309,0
511145.b0074,511145.b3294,0
511145.b0169,511145.b1749,0
511145.b1000,511145.b4161,0
511145.b3406,511145.b3452,0
511145.b2025,511145.b2606,0
511145.b0014,511145.b2678,0
511145.b2288,511145.b2730,0
511145.b3297,511145.b4398,0
511145.b0933,511145.b1075,0
511145.b0907,511145.b3425,0
511145.b1117,511145.b1611,0
511145.b0101,511145.b4005,0
511145.b1099,511145.b4468,0
511145.b1081,511145.b3247,0
511145.b2042,511145.b3856,0
511145.b2028,511145.b3313,0
511145.b0630,511145.b2676,0
511145.b1631,511145.b2812,0
511145.b1079,511145.b1863,0
511145.b0779,511145.b0784,0
511145.b1125,511145.b1628,0
511145.b1717,511145.b3476,0
511145.b2061,511145.b3176,0
511145.b0158,511145.b2526,0
511145.b0032,511145.b1637,0
511145.b3300,511145.b4473,0
511145.b0492,511145.b3203,0
511145.b1208,511145.b1863,0
511145.b0104,511145.b1681,0
511145.b2319,511145.b4137,0
511145.b0212,511145.b3366,0
511145.b0512,511145.b3406,0
511145.b1698,511145.b2200,0
511145.b0015,511145.b2829,0
511145.b1609,511145.b3736,0
511145.b0095,511145.b3302,0
511145.b0068,511145.b1133,0
511145.b2414,511145.b3165,0
511145.b0935,511145.b3644,0
511145.b0947,511145.b2620,0
511145.b1983,511145.b3985,0
511145.b0990,511145.b2567,0
511145.b0442,511145.b1243,0
511145.b1823,511145.b3228,0
511145.b0023,511145.b0763,0
511145.b0935,511145.b3844,0
511145.b0231,511145.b0930,0
511145.b1363,511145.b3249,0
511145.b0185,511145.b2752,0
511145.b1714,511145.b4137,0
511145.b2496,511145.b3425,0
511145.b1092,511145.b1727,0
511145.b2151,511145.b3360,0
511145.b0173,511145.b1212,0
511145.b2609,511145.b2677,0
511145.b0286,511145.b0437,0
511145.b2976,511145.b3203,0
511145.b3305,511145.b3935,0
511145.b2507,511145.b4161,0
511145.b0759,511145.b0862,0
511145.b0398,511145.b4147,0
511145.b1718,511145.b3926,0
511145.b1682,511145.b3453,0
511145.b2463,511145.b3290,0
511145.b0400,511145.b4468,0
511145.b0729,511145.b3931,0
511145.b1608,511145.b2614,0
511145.b0173,511145.b1127,0
511145.b3839,511145.b4147,0
511145.b0151,511145.b2061,0
511145.b2096,511145.b3414,0
511145.b2892,511145.b4142,0
511145.b0492,511145.b2616,0
511145.b1612,511145.b3887,0
511145.b0710,511145.b3724,0
511145.b2746,511145.b3731,0
511145.b0191,511145.b2565,0
511145.b0133,511145.b4143,0
511145.b0957,511145.b3321,0
511145.b0442,511145.b1557,0
511145.b0954,511145.b3857,0
511145.b1866,511145.b3406,0
511145.b0145,511145.b1263,0
511145.b1176,511145.b1684,0
511145.b0048,511145.b4122,0
511145.b0912,511145.b1676,0
511145.b0194,511145.b2167,0
511145.b0085,511145.b1175,0
511145.b0185,511145.b3526,0
511145.b2507,511145.b3887,0
511145.b0694,511145.b2812,0
511145.b2733,511145.b3321,0
511145.b0720,511145.b3641,0
511145.b0158,511145.b3836,0
511145.b1861,511145.b2679,0
511145.b0936,511145.b2511,0
511145.b0697,511145.b0936,0
511145.b0764,511145.b2699,0
511145.b0085,511145.b1127,0
511145.b0333,511145.b1684,0
511145.b3177,511145.b3464,0
511145.b2525,511145.b3300,0
511145.b1208,511145.b3030,0
511145.b3064,511145.b3256,0
511145.b0654,511145.b3359,0
511145.b2185,511145.b2746,0
511145.b1109,511145.b3058,0
511145.b0110,511145.b1860,0
511145.b3700,511145.b3960,0
511145.b1081,511145.b3176,0
511145.b0610,511145.b1866,0
511145.b0095,511145.b2153,0
511145.b1107,511145.b1890,0
511145.b1135,511145.b3813,0
511145.b0237,511145.b3735,0
511145.b2424,511145.b3357,0
511145.b2755,511145.b3255,0
511145.b1680,511145.b3306,0
511145.b1204,511145.b1261,0
511145.b2566,511145.b2677,0
511145.b1684,511145.b3701,0
511145.b0231,511145.b1391,0
511145.b1263,511145.b4168,0
511145.b0472,511145.b2414,0
511145.b1467,511145.b3740,0
511145.b0736,511145.b1084,0
511145.b2213,511145.b3462,0
511145.b2025,511145.b2908,0
511145.b0170,511145.b3092,0
511145.b0659,511145.b1925,0
511145.b0015,511145.b0933,0
511145.b0077,511145.b0627,0
511145.b1073,511145.b2285,0
511145.b3290,511145.b3833,0
511145.b3425,511145.b3912,0
511145.b1263,511145.b3917,0
511145.b0525,511145.b1092,0
511145.b2529,511145.b3543,0
511145.b0172,511145.b2507,0
511145.b1263,511145.b3306,0
511145.b1883,511145.b2726,0
511145.b1465,511145.b2414,0
511145.b1920,511145.b3175,0
511145.b2746,511145.b4106,0
511145.b1223,511145.b3249,0
511145.b3892,511145.b4096,0
511145.b0210,511145.b3005,0
511145.b3296,511145.b3405,0
511145.b2994,511145.b3186,0
511145.b1881,511145.b2011,0
511145.b0435,511145.b3702,0
511145.b1078,511145.b3730,0
511145.b0104,511145.b1086,0
511145.b0158,511145.b0185,0
511145.b0680,511145.b2608,0
511145.b0071,511145.b1288,0
511145.b0095,511145.b1133,0
511145.b0023,511145.b2779,0
511145.b1698,511145.b2496,0
511145.b2918,511145.b3359,0
511145.b2837,511145.b3307,0
511145.b0032,511145.b0680,0
511145.b2310,511145.b3542,0
511145.b2606,511145.b3462,0
511145.b3983,511145.b4354,0
511145.b0086,511145.b3320,0
511145.b0470,511145.b3941,0
511145.b4142,511145.b4375,0
511145.b0212,511145.b1866,0
511145.b1823,511145.b2127,0
511145.b2620,511145.b2820,0
511145.b3203,511145.b3287,0
511145.b1123,511145.b1136,0
511145.b0008,511145.b0144,0
511145.b1882,511145.b2779,0
511145.b0450,511145.b2942,0
511145.b3308,511145.b4170,0
511145.b2616,511145.b3301,0
511145.b3941,511145.b4202,0
511145.b3652,511145.b3731,0
511145.b2414,511145.b3308,0
511145.b0143,511145.b0409,0
511145.b0487,511145.b1117,0
511145.b1207,511145.b3887,0
511145.b0810,511145.b2779,0
511145.b0862,511145.b1557,0
511145.b1391,511145.b3115,0
511145.b3295,511145.b3892,0
511145.b0145,511145.b2231,0
511145.b0724,511145.b2780,0
511145.b0440,511145.b3608,0
511145.b0723,511145.b4137,0
511145.b0761,511145.b1943,0
511145.b1304,511145.b4473,0
511145.b0606,511145.b2023,0
511145.b0095,511145.b2890,0
511145.b0055,511145.b1863,0
511145.b0907,511145.b3294,0
511145.b0169,511145.b3700,0
511145.b1866,511145.b2496,0
511145.b0095,511145.b3451,0
511145.b1211,511145.b3973,0
511145.b3836,511145.b3926,0
511145.b0399,511145.b1208,0
511145.b1713,511145.b3936,0
511145.b3185,511145.b3935,0
511145.b0606,511145.b3189,0
511145.b0727,511145.b2423,0
511145.b0051,511145.b3287,0
511145.b3195,511145.b3736,0
511145.b3612,511145.b3701,0
511145.b0101,511145.b1095,0
511145.b0215,511145.b3058,0
511145.b1000,511145.b3839,0
511145.b1682,511145.b3987,0
511145.b0325,511145.b1654,0
511145.b0785,511145.b0860,0
511145.b0186,511145.b0892,0
511145.b1860,511145.b3092,0
511145.b0222,511145.b1807,0
511145.b3317,511145.b3363,0
511145.b0855,511145.b1563,0
511145.b0145,511145.b2319,0
511145.b3407,511145.b3833,0
511145.b1000,511145.b1124,0
511145.b2926,511145.b4375,0
511145.b0095,511145.b2061,0
511145.b0051,511145.b0173,0
511145.b0826,511145.b1227,0
511145.b2061,511145.b2185,0
511145.b2527,511145.b3168,0
511145.b0067,511145.b4052,0
511145.b0827,511145.b4202,0
511145.b1887,511145.b2569,0
511145.b0068,511145.b0077,0
511145.b1859,511145.b2698,0
511145.b0420,511145.b3319,0
511145.b3836,511145.b4287,0
511145.b0408,511145.b2746,0
511145.b1107,511145.b3982,0
511145.b1091,511145.b2330,0
511145.b0416,511145.b2726,0
511145.b1077,511145.b4006,0
511145.b2285,511145.b3005,0
511145.b2023,511145.b3783,0
511145.b1136,511145.b2125,0
511145.b0936,511145.b2286,0
511145.b0185,511145.b2147,0
511145.b2149,511145.b2747,0
511145.b1749,511145.b3295,0
511145.b2508,511145.b2908,0
511145.b3460,511145.b3983,0
511145.b0832,511145.b3308,0
511145.b1080,511145.b2131,0
511145.b2616,511145.b3304,0
511145.b0191,511145.b3721,0
511145.b0710,511145.b3146,0
511145.b2712,511145.b3310,0
511145.b1260,511145.b1807,0
511145.b0033,511145.b3064,0
511145.b2309,511145.b2500,0
511145.b1245,511145.b2185,0
511145.b3412,511145.b3463,0
511145.b0839,511145.b1127,0
511145.b2061,511145.b3919,0
511145.b2306,511145.b2414,0
511145.b1859,511145.b2606,0
511145.b2594,511145.b3462,0
511145.b2185,511145.b2496,0
511145.b2747,511145.b3462,0
511145.b0606,511145.b4129,0
511145.b0116,511145.b3917,0
511145.b2308,511145.b3470,0
511145.b3701,511145.b4473,0
511145.b0243,511145.b2698,0
511145.b0029,511145.b3407,0
511145.b3164,511145.b4105,0
511145.b0041,511145.b2891,0
511145.b0723,511145.b1363,0
511145.b3315,511145.b3363,0
511145.b0652,511145.b1136,0
511145.b3315,511145.b4058,0
511145.b1263,511145.b2961,0
511145.b2496,511145.b3169,0
511145.b0740,511145.b3360,0
511145.b1092,511145.b1162,0
511145.b3251,511145.b3635,0
511145.b1922,511145.b2529,0
511145.b1697,511145.b3451,0
511145.b0243,511145.b1129,0
511145.b0161,511145.b2496,0
511145.b3386,511145.b3985,0
511145.b0777,511145.b1714,0
511145.b1092,511145.b2129,0
511145.b1861,511145.b4129,0
511145.b2892,511145.b3186,0
511145.b0733,511145.b1183,0
511145.b2127,511145.b2565,0
511145.b0185,511145.b2500,0
511145.b1204,511145.b3527,0
511145.b1749,511145.b3341,0
511145.b0860,511145.b3316,0
511145.b0172,511145.b0365,0
511145.b3259,511145.b4052,0
511145.b1226,511145.b4168,0
511145.b0102,511145.b4389,0
511145.b3297,511145.b3457,0
511145.b0908,511145.b3309,0
511145.b0032,511145.b4129,0
511145.b2096,511145.b3230,0
511145.b2484,511145.b3807,0
511145.b2213,511145.b3313,0
511145.b2287,511145.b2827,0
511145.b2185,511145.b2213,0
511145.b0046,511145.b1680,0
511145.b1117,511145.b1413,0
511145.b2277,511145.b3202,0
511145.b2185,511145.b3568,0
511145.b1107,511145.b3733,0
511145.b3608,511145.b4000,0
511145.b3296,511145.b3973,0
511145.b1859,511145.b2310,0
511145.b0945,511145.b4391,0
511145.b0214,511145.b2752,0
511145.b3849,511145.b3983,0
511145.b3325,511145.b3637,0
511145.b1866,511145.b3844,0
511145.b3030,511145.b3149,0
511145.b3152,511145.b3403,0
511145.b0085,511145.b3985,0
511145.b2213,511145.b3181,0
511145.b2746,511145.b3054,0
511145.b0661,511145.b2599,0
511145.b0185,511145.b3863,0
511145.b2476,511145.b3189,0
511145.b2153,511145.b2699,0
511145.b2599,511145.b3300,0
511145.b0545,511145.b3357,0
511145.b1920,511145.b2779,0
511145.b1713,511145.b3836,0
511145.b1092,511145.b3289,0
511145.b0990,511145.b3734,0
511145.b2023,511145.b2277,0
511145.b1208,511145.b3360,0
511145.b3424,511145.b3960,0
511145.b3251,511145.b3857,0
511145.b3702,511145.b3929,0
511145.b0393,511145.b2153,0
511145.b3315,511145.b3724,0
511145.b2185,511145.b2573,0
511145.b1260,511145.b3300,0
511145.b1612,511145.b1684,0
511145.b2231,511145.b4142,0
511145.b1703,511145.b4154,0
511145.b3751,511145.b4153,0
511145.b2530,511145.b2696,0
511145.b1091,511145.b1563,0
511145.b2029,511145.b2948,0
511145.b0015,511145.b1263,0
511145.b0078,511145.b4000,0
511145.b0759,511145.b3983,0
511145.b2310,511145.b2608,0
511145.b1081,511145.b3030,0
511145.b0133,511145.b3320,0
511145.b0634,511145.b4170,0
511145.b1073,511145.b3947,0
511145.b3231,511145.b3941,0
511145.b0145,511145.b4129,0
511145.b1099,511145.b1676,0
511145.b1718,511145.b3407,0
511145.b1863,511145.b2153,0
511145.b1716,511145.b4467,0
511145.b3671,511145.b4203,0
511145.b0084,511145.b4098,0
511145.b0729,511145.b1922,0
511145.b0008,511145.b1608,0
511145.b3947,511145.b4398,0
511145.b0653,511145.b0781,0
511145.b0014,511145.b0936,0
511145.b1684,511145.b1727,0
511145.b3311,511145.b3476,0
511145.b0067,511145.b3336,0
511145.b1075,511145.b2566,0
511145.b0440,511145.b1207,0
511145.b1204,511145.b3960,0
511145.b0042,511145.b0102,0
511145.b0680,511145.b0912,0
511145.b1244,511145.b3065,0
511145.b0104,511145.b3406,0
511145.b0710,511145.b2508,0
511145.b3314,511145.b4113,0
511145.b0489,511145.b0884,0
511145.b0694,511145.b2574,0
511145.b0071,511145.b1091,0
511145.b0053,511145.b2608,0
511145.b0023,511145.b3407,0
511145.b0572,511145.b3299,0
511145.b2079,511145.b2608,0
511145.b0143,511145.b3304,0
511145.b3357,511145.b3887,0
511145.b0811,511145.b2746,0
511145.b1938,511145.b3560,0
511145.b2779,511145.b3705,0
511145.b0525,511145.b3700,0
511145.b0472,511145.b4245,0
511145.b1263,511145.b3705,0
511145.b3059,511145.b3822,0
511145.b3310,511145.b3863,0
511145.b2521,511145.b3706,0
511145.b0409,511145.b4203,0
511145.b2234,511145.b3181,0
511145.b1211,511145.b3360,0
511145.b0131,511145.b3671,0
511145.b2599,511145.b3306,0
511145.b0104,511145.b0736,0
511145.b1176,511145.b3294,0
511145.b0172,511145.b1263,0
511145.b0720,511145.b1084,0
511145.b2942,511145.b3839,0
511145.b1162,511145.b2594,0
511145.b2741,511145.b3608,0
511145.b0014,511145.b1081,0
511145.b1107,511145.b1391,0
511145.b0149,511145.b1074,0
511145.b0492,511145.b2741,0
511145.b1972,511145.b3462,0
511145.b0029,511145.b1629,0
511145.b2025,511145.b3541,0
511145.b2323,511145.b3164,0
511145.b2346,511145.b3201,0
511145.b2411,511145.b3307,0
511145.b0913,511145.b4173,0
511145.b0892,511145.b2330,0
511145.b2529,511145.b2926,0
